data_suite,join_name,elapsed_time,result,result_rows_count
one-to-even-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 4 in stage 11.0 failed 1 times; most recent failure: Lost task 4.0 in stage 11.0 (TID 88) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
one-to-long-continuous-100000,bucket-per-1000-rdd-ailist-10-20-10-64,6576,success,100000
one-to-long-continuous-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,5795,success,100000
one-to-long-continuous-100000,salt-per-1000000-rdd-ailist-10-20-10-64,5096,success,100000
one-to-long-continuous-100000,salt-per-10000000-rdd-ailist-10-20-10-64,5178,success,100000
one-to-long-continuous-500000,bucket-per-1000-rdd-ailist-10-20-10-64,6934,success,500000
one-to-long-continuous-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,8409,success,500000
one-to-long-continuous-500000,salt-per-1000000-rdd-ailist-10-20-10-64,6285,success,500000
one-to-long-continuous-500000,salt-per-10000000-rdd-ailist-10-20-10-64,6149,success,500000
one-to-long-continuous-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,8074,success,1000000
one-to-long-continuous-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,11396,success,1000000
one-to-long-continuous-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,8319,success,1000000
one-to-long-continuous-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,7872,success,1000000
one-to-long-continuous-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,13165,success,5000000
one-to-long-continuous-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,15326,success,5000000
one-to-long-continuous-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,17656,success,5000000
one-to-long-continuous-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,26675,success,5000000
one-to-long-continuous-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,17005,success,10000000
one-to-long-continuous-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,15972,success,10000000
one-to-long-continuous-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,66550,success,10000000
one-to-long-continuous-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,55254,success,10000000
one-to-long-continuous-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,44942,success,50000000
one-to-long-continuous-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,67350,success,50000000
one-to-long-continuous-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 5 in stage 13.0 failed 1 times; most recent failure: Lost task 5.0 in stage 13.0 (TID 89) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
one-to-long-continuous-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 3 in stage 11.0 failed 1 times; most recent failure: Lost task 3.0 in stage 11.0 (TID 79) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
one-to-long-overlap-100000,bucket-per-1000-rdd-ailist-10-20-10-64,6285,success,190019
one-to-long-overlap-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,6093,success,190019
one-to-long-overlap-100000,salt-per-1000000-rdd-ailist-10-20-10-64,4767,success,190019
one-to-long-overlap-100000,salt-per-10000000-rdd-ailist-10-20-10-64,5215,success,190019
one-to-long-overlap-500000,bucket-per-1000-rdd-ailist-10-20-10-64,7303,success,990099
one-to-long-overlap-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,9889,success,990099
one-to-long-overlap-500000,salt-per-1000000-rdd-ailist-10-20-10-64,6725,success,990099
one-to-long-overlap-500000,salt-per-10000000-rdd-ailist-10-20-10-64,5944,success,990099
one-to-long-overlap-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,8326,success,1990199
one-to-long-overlap-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,11642,success,1990199
one-to-long-overlap-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,8618,success,1990199
one-to-long-overlap-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,8044,success,1990199
one-to-long-overlap-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,13937,success,9990999
one-to-long-overlap-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,20088,success,9990999
one-to-long-overlap-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,18013,success,9990999
one-to-long-overlap-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,32239,success,9990999
one-to-long-overlap-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,19369,success,19991999
one-to-long-overlap-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,19075,success,19991999
one-to-long-overlap-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,68332,success,19991999
one-to-long-overlap-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,51373,success,19991999
one-to-long-overlap-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,58032,success,99999999
one-to-long-overlap-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,86395,success,99999999
one-to-long-overlap-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 6 in stage 11.0 failed 1 times; most recent failure: Lost task 6.0 in stage 11.0 (TID 82) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space
one-to-long-overlap-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 18 in stage 13.0 failed 1 times; most recent failure: Lost task 18.0 in stage 13.0 (TID 95) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
one-to-one-100000,bucket-per-1000-rdd-ailist-10-20-10-64,8921,success,100001
one-to-one-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,6218,success,100001
one-to-one-100000,salt-per-1000000-rdd-ailist-10-20-10-64,4864,success,100001
one-to-one-100000,salt-per-10000000-rdd-ailist-10-20-10-64,4942,success,100001
one-to-one-500000,bucket-per-1000-rdd-ailist-10-20-10-64,8125,success,500001
one-to-one-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,8795,success,500001
one-to-one-500000,salt-per-1000000-rdd-ailist-10-20-10-64,6939,success,500001
one-to-one-500000,salt-per-10000000-rdd-ailist-10-20-10-64,6963,success,500001
one-to-one-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,10900,success,1000001
one-to-one-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,13383,success,1000001
one-to-one-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,10457,success,1000001
one-to-one-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,9765,success,1000001
one-to-one-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,15992,success,5000001
one-to-one-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,23033,success,5000001
one-to-one-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,39199,success,5000001
one-to-one-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,42514,success,5000001
one-to-one-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,21280,success,10000001
one-to-one-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,24230,success,10000001
one-to-one-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,160018,success
one-to-one-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,100087,success,10000001
one-to-one-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,66825,success,50000001
one-to-one-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,116482,success
one-to-one-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 4 in stage 13.0 failed 1 times; most recent failure: Lost task 4.0 in stage 13.0 (TID 288) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
one-to-one-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 19 in stage 11.0 failed 1 times; most recent failure: Lost task 19.0 in stage 11.0 (TID 103) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space: failed reallocation of scalar replaced objects
short-continuous-to-long-overlap-100000,bucket-per-1000-rdd-ailist-10-20-10-64,5543,success,19018
short-continuous-to-long-overlap-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,6292,success,19018
short-continuous-to-long-overlap-100000,salt-per-1000000-rdd-ailist-10-20-10-64,4375,success,19018
short-continuous-to-long-overlap-100000,salt-per-10000000-rdd-ailist-10-20-10-64,4962,success,19018
short-continuous-to-long-overlap-500000,bucket-per-1000-rdd-ailist-10-20-10-64,6246,success,99098
short-continuous-to-long-overlap-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,5619,success,99098
short-continuous-to-long-overlap-500000,salt-per-1000000-rdd-ailist-10-20-10-64,4746,success,99098
short-continuous-to-long-overlap-500000,salt-per-10000000-rdd-ailist-10-20-10-64,4430,success,99098
short-continuous-to-long-overlap-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,6486,success,199198
short-continuous-to-long-overlap-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,6308,success,199198
short-continuous-to-long-overlap-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,4947,success,199198
short-continuous-to-long-overlap-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,4734,success,199198
short-continuous-to-long-overlap-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,7424,success,999998
short-continuous-to-long-overlap-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,8622,success,999998
short-continuous-to-long-overlap-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,5878,success,999998
short-continuous-to-long-overlap-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,5737,success,999998
short-continuous-to-long-overlap-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,8121,success,2000998
short-continuous-to-long-overlap-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,11729,success,2000998
short-continuous-to-long-overlap-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,9373,success,2000998
short-continuous-to-long-overlap-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,9100,success,2000998
short-continuous-to-long-overlap-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,14457,success,10008998
short-continuous-to-long-overlap-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,19447,success,10008998
short-continuous-to-long-overlap-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,18590,success,10008998
short-continuous-to-long-overlap-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,33326,success,10008998
short-continuous-to-random-normal-short-100000,bucket-per-1000-rdd-ailist-10-20-10-64,7346,success,4712
short-continuous-to-random-normal-short-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,6976,success,4712
short-continuous-to-random-normal-short-100000,salt-per-1000000-rdd-ailist-10-20-10-64,5948,success,95400
short-continuous-to-random-normal-short-100000,salt-per-10000000-rdd-ailist-10-20-10-64,6026,success,95400
short-continuous-to-random-normal-short-500000,bucket-per-1000-rdd-ailist-10-20-10-64,9147,success,23604
short-continuous-to-random-normal-short-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,7291,success,23604
short-continuous-to-random-normal-short-500000,salt-per-1000000-rdd-ailist-10-20-10-64,6559,success,477600
short-continuous-to-random-normal-short-500000,salt-per-10000000-rdd-ailist-10-20-10-64,6321,success,477600
short-continuous-to-random-normal-short-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,9389,success,47642
short-continuous-to-random-normal-short-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,9540,success,47642
short-continuous-to-random-normal-short-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,6864,success,964400
short-continuous-to-random-normal-short-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,7141,success,964400
short-continuous-to-random-normal-short-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,12567,success,250626
short-continuous-to-random-normal-short-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,15287,success,250626
short-continuous-to-random-normal-short-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,11601,success,5076600
short-continuous-to-random-normal-short-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,14262,success,5076600
short-continuous-to-random-normal-short-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,14799,success,523172
short-continuous-to-random-normal-short-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,17978,success,523172
short-continuous-to-random-normal-short-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,18282,success,10602960
short-continuous-to-random-normal-short-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,24547,success,10602960
short-continuous-to-random-normal-short-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,30320,success,3356654
short-continuous-to-random-normal-short-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,38567,success,3356654
short-continuous-to-random-normal-short-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 7 in stage 14.0 failed 1 times; most recent failure: Lost task 7.0 in stage 14.0 (TID 397) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-random-normal-short-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 0 in stage 14.0 failed 1 times; most recent failure: Lost task 0.0 in stage 14.0 (TID 94) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-random-poisson-short-100000,bucket-per-1000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 17 in stage 17.0 failed 1 times; most recent failure: Lost task 17.0 in stage 17.0 (TID 151) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-random-poisson-short-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,20413,success,1598
short-continuous-to-random-poisson-short-100000,salt-per-1000000-rdd-ailist-10-20-10-64,48554,success,20000000
short-continuous-to-random-poisson-short-100000,salt-per-10000000-rdd-ailist-10-20-10-64,25439,success,20000000
short-continuous-to-random-poisson-short-500000,bucket-per-1000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 19 in stage 17.0 failed 1 times; most recent failure: Lost task 19.0 in stage 17.0 (TID 153) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-random-poisson-short-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,21161,success,1598
short-continuous-to-random-poisson-short-500000,salt-per-1000000-rdd-ailist-10-20-10-64,39922,success,20000000
short-continuous-to-random-poisson-short-500000,salt-per-10000000-rdd-ailist-10-20-10-64,25046,success,20000000
short-continuous-to-random-poisson-short-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 9 in stage 17.0 failed 1 times; most recent failure: Lost task 9.0 in stage 17.0 (TID 144) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-random-poisson-short-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,21348,success,1598
short-continuous-to-random-poisson-short-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,45739,success,20000000
short-continuous-to-random-poisson-short-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,24679,success,20000000
short-continuous-to-random-poisson-short-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 17 in stage 17.0 failed 1 times; most recent failure: Lost task 17.0 in stage 17.0 (TID 155) (192.168.107.3 executor 1): ExecutorLostFailure (executor 1 exited caused by one of the running tasks) Reason: Executor heartbeat timed out after 169581 ms
short-continuous-to-random-poisson-short-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,21223,success,1598
short-continuous-to-random-poisson-short-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,49304,success,20000000
short-continuous-to-random-poisson-short-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,25494,success,20000000
short-continuous-to-random-poisson-short-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 7 in stage 17.0 failed 1 times; most recent failure: Lost task 7.0 in stage 17.0 (TID 170) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-random-poisson-short-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,17409,success,1598
short-continuous-to-random-poisson-short-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,49704,success,20000000
short-continuous-to-random-poisson-short-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,26370,success,20000000
short-continuous-to-random-poisson-short-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 10 in stage 17.0 failed 1 times; most recent failure: Lost task 10.0 in stage 17.0 (TID 173) (192.168.107.4 executor 0): ExecutorLostFailure (executor 0 exited caused by one of the running tasks) Reason: Executor heartbeat timed out after 120028 ms
short-continuous-to-random-poisson-short-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,18622,success,1598
short-continuous-to-random-poisson-short-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,49038,success,20000000
short-continuous-to-random-poisson-short-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,25638,success,20000000
short-continuous-to-random-poisson-short-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 18 in stage 17.0 failed 1 times; most recent failure: Lost task 18.0 in stage 17.0 (TID 331) (192.168.107.3 executor 1): ExecutorLostFailure (executor 1 exited caused by one of the running tasks) Reason: Executor heartbeat timed out after 125166 ms
short-continuous-to-random-poisson-short-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,21352,success,1598
short-continuous-to-random-poisson-short-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,93942,success,20000000
short-continuous-to-random-poisson-short-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,44568,success,20000000
short-continuous-to-random-uniform-short-100000,bucket-per-1000-rdd-ailist-10-20-10-64,7779,success,9602
short-continuous-to-random-uniform-short-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,7695,success,9602
short-continuous-to-random-uniform-short-100000,salt-per-1000000-rdd-ailist-10-20-10-64,6057,success,197160
short-continuous-to-random-uniform-short-100000,salt-per-10000000-rdd-ailist-10-20-10-64,6591,success,197160
short-continuous-to-random-uniform-short-500000,bucket-per-1000-rdd-ailist-10-20-10-64,8990,success,48852
short-continuous-to-random-uniform-short-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,8607,success,48852
short-continuous-to-random-uniform-short-500000,salt-per-1000000-rdd-ailist-10-20-10-64,6831,success,1001560
short-continuous-to-random-uniform-short-500000,salt-per-10000000-rdd-ailist-10-20-10-64,7882,success,1001560
short-continuous-to-random-uniform-short-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,9272,success,97652
short-continuous-to-random-uniform-short-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,11608,success,97652
short-continuous-to-random-uniform-short-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,8787,success,2001360
short-continuous-to-random-uniform-short-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,8730,success,2001360
short-continuous-to-random-uniform-short-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,12902,success,488642
short-continuous-to-random-uniform-short-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,17536,success,488642
short-continuous-to-random-uniform-short-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,17734,success,10019800
short-continuous-to-random-uniform-short-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,24848,success,10019800
short-continuous-to-random-uniform-short-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,16051,success,977052
short-continuous-to-random-uniform-short-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,16338,success,977052
short-continuous-to-random-uniform-short-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,61097,success,20031480
short-continuous-to-random-uniform-short-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,47487,success,20031480
short-continuous-to-random-uniform-short-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,32695,success,4875362
short-continuous-to-random-uniform-short-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,54763,success,4875362
short-continuous-to-random-uniform-short-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 0 in stage 14.0 failed 1 times; most recent failure: Lost task 0.0 in stage 14.0 (TID 456) (192.168.107.4 executor 0): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-random-uniform-short-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 9 in stage 14.0 failed 1 times; most recent failure: Lost task 9.0 in stage 14.0 (TID 117) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
short-continuous-to-short-overlap-100000,bucket-per-1000-rdd-ailist-10-20-10-64,5824,success,39997
short-continuous-to-short-overlap-100000,bucket-per-1000000-rdd-ailist-10-20-10-64,5671,success,39997
short-continuous-to-short-overlap-100000,salt-per-1000000-rdd-ailist-10-20-10-64,4886,success,39997
short-continuous-to-short-overlap-100000,salt-per-10000000-rdd-ailist-10-20-10-64,4908,success,39997
short-continuous-to-short-overlap-500000,bucket-per-1000-rdd-ailist-10-20-10-64,6827,success,199997
short-continuous-to-short-overlap-500000,bucket-per-1000000-rdd-ailist-10-20-10-64,6186,success,199997
short-continuous-to-short-overlap-500000,salt-per-1000000-rdd-ailist-10-20-10-64,5035,success,199997
short-continuous-to-short-overlap-500000,salt-per-10000000-rdd-ailist-10-20-10-64,5232,success,199997
short-continuous-to-short-overlap-1000000,bucket-per-1000-rdd-ailist-10-20-10-64,7604,success,399997
short-continuous-to-short-overlap-1000000,bucket-per-1000000-rdd-ailist-10-20-10-64,7071,success,399997
short-continuous-to-short-overlap-1000000,salt-per-1000000-rdd-ailist-10-20-10-64,5269,success,399997
short-continuous-to-short-overlap-1000000,salt-per-10000000-rdd-ailist-10-20-10-64,5529,success,399997
short-continuous-to-short-overlap-5000000,bucket-per-1000-rdd-ailist-10-20-10-64,10294,success,1999997
short-continuous-to-short-overlap-5000000,bucket-per-1000000-rdd-ailist-10-20-10-64,12386,success,1999997
short-continuous-to-short-overlap-5000000,salt-per-1000000-rdd-ailist-10-20-10-64,9556,success,1999997
short-continuous-to-short-overlap-5000000,salt-per-10000000-rdd-ailist-10-20-10-64,8719,success,1999997
short-continuous-to-short-overlap-10000000,bucket-per-1000-rdd-ailist-10-20-10-64,12801,success,3999997
short-continuous-to-short-overlap-10000000,bucket-per-1000000-rdd-ailist-10-20-10-64,20904,success,3999997
short-continuous-to-short-overlap-10000000,salt-per-1000000-rdd-ailist-10-20-10-64,14288,success,3999997
short-continuous-to-short-overlap-10000000,salt-per-10000000-rdd-ailist-10-20-10-64,14006,success,3999997
short-continuous-to-short-overlap-50000000,bucket-per-1000-rdd-ailist-10-20-10-64,24242,success,19999997
short-continuous-to-short-overlap-50000000,bucket-per-1000000-rdd-ailist-10-20-10-64,29441,success,19999997
short-continuous-to-short-overlap-50000000,salt-per-1000000-rdd-ailist-10-20-10-64,72768,success,19999997
short-continuous-to-short-overlap-50000000,salt-per-10000000-rdd-ailist-10-20-10-64,61159,success,19999997
databio-s-1-2,bucket-per-1000-rdd-ailist-10-20-10-64,7294,success,54343
databio-s-1-2,bucket-per-1000000-rdd-ailist-10-20-10-64,5509,success,54343
